LGD_Code,District_SSLR,Taluk_SSLR (Subdistrict),Hobli_SSLR,Village_SSLR,ULB_SSLR,District_GOI_Dir,Subdistrict_GOI_Dir,Village_GOI_Dir,VillageStatus_GOI_Dir,District_NIC,GramPanchayat_NIC,Village_NIC
611944,Tumkur District,Gubbi,Chandrashekarapura,Chikkayadiyuru J.I.,,TUMAKURU,Gubbi,Chikkayadiyur,Inhabitant,TUMAKURU,CHANDRASHEKARAPURA,Chikkayadiyur
611945,Tumkur District,Gubbi,Chandrashekarapura,Hurulagere,,TUMAKURU,Gubbi,Hurulagere,Inhabitant,TUMAKURU,CHANDRASHEKARAPURA,Hurulagere
611946,Tumkur District,Gubbi,Chandrashekarapura,Kodagenahalli C(Changavi Kaval),,TUMAKURU,Gubbi,Kodagihalli.C,Inhabitant,TUMAKURU,CHANDRASHEKARAPURA,Kodagihalli.C
611947,Tumkur District,Gubbi,Chandrashekarapura,Chandrasekarapura Bhagaythu,,TUMAKURU,Gubbi,Chandrasekharapura Bagayat,Inhabitant,TUMAKURU,CHANDRASHEKARAPURA,Chandrasekharapura Bagayat
611948,Tumkur District,Gubbi,Chandrashekarapura,Horakere,,TUMAKURU,Gubbi,Horakere,Inhabitant,TUMAKURU,CHANDRASHEKARAPURA,Horakere
611949,Tumkur District,Gubbi,Chandrashekarapura,Kenchanahalli,,TUMAKURU,Gubbi,Kenchanahalli,Inhabitant,TUMAKURU,CHANDRASHEKARAPURA,Kenchanahalli
611950,Tumkur District,Gubbi,Chandrashekarapura,Matthikere,,TUMAKURU,Gubbi,Mathikere,Inhabitant,TUMAKURU,IDAGUR,Mathikere
611951,Tumkur District,Gubbi,Chandrashekarapura,Adakekere,,TUMAKURU,Gubbi,Adakekere,Inhabitant,TUMAKURU,IDAGUR,Adakekere
611952,Tumkur District,Gubbi,Chandrashekarapura,Idaguru,,TUMAKURU,Gubbi,Idagoor,Inhabitant,TUMAKURU,IDAGUR,Idagoor
611953,Tumkur District,Gubbi,Chandrashekarapura,Beeramarnahalli,,TUMAKURU,Gubbi,Beeramaranahalli,Inhabitant,TUMAKURU,IDAGUR,Beeramaranahalli
611954,Tumkur District,Gubbi,Chandrashekarapura,Chandrasekarapura Valageri Kavalu,,TUMAKURU,Gubbi,Chandrasekharapura Valagere Kaval,Inhabitant,,,
611955,Tumkur District,Gubbi,Chandrashekarapura,Bellahalli,,TUMAKURU,Gubbi,Bellahalli,Inhabitant,TUMAKURU,MAVINAHALLI,Bellahalli
611956,Tumkur District,Gubbi,Chandrashekarapura,Borappanahalli( in census & Bhoomi  Borapppanapalya) ,,TUMAKURU,Gubbi,Borappanapalya,Inhabitant,TUMAKURU,IDAGUR,Borappanapalya
611957,Tumkur District,Gubbi,Chandrashekarapura,Chilnahalli,,TUMAKURU,Gubbi,Cheelanahalli,Inhabitant,TUMAKURU,MAVINAHALLI,Cheelanahalli
611958,Tumkur District,Gubbi,Chandrashekarapura,Narnahalli,,TUMAKURU,Gubbi,Naranahalli,Inhabitant,TUMAKURU,IDAGUR,Naranahalli
611959,Tumkur District,Gubbi,Chandrashekarapura,Abbanakuppe,,TUMAKURU,Gubbi,Abbanakuppe,Inhabitant,TUMAKURU,IDAGUR,Abbanakuppe
611960,Tumkur District,Tiptur,Honnavalli,Rattenahalli,,TUMAKURU,Tiptur,Rattenahalli,Inhabitant,TUMAKURU,GYARAGATTA,Rattenahalli
611961,Tumkur District,Tiptur,Honnavalli,Mallidevihalli,,TUMAKURU,Tiptur,Mallidevihalli,Inhabitant,TUMAKURU,BALUVANERALU,Mallidevihalli
611962,Tumkur District,Tiptur,Honnavalli,Vaderahalli,,TUMAKURU,Tiptur,Vaderahalli,Inhabitant,TUMAKURU,BALUVANERALU,Vaderahalli
611963,Tumkur District,Tiptur,Honnavalli,Rudrapura,,TUMAKURU,Tiptur,Rudrapura,Inhabitant,TUMAKURU,BALUVANERALU,Rudrapura
611964,Tumkur District,Tiptur,Honnavalli,Muddhenahalli,,TUMAKURU,Tiptur,Muddenahalli,Inhabitant,TUMAKURU,BALUVANERALU,Muddenahalli
611965,Tumkur District,Tiptur,Honnavalli,Suragondanahalli,,TUMAKURU,Tiptur,Suragondanahalli,Inhabitant,TUMAKURU,BALUVANERALU,Suragondanahalli
611966,Tumkur District,Tiptur,Honnavalli,Rangapura ( In Bhoomi B. Rangapura),,TUMAKURU,Tiptur,Rangapura,Inhabitant,TUMAKURU,BALUVANERALU,Rangapura
611967,Tumkur District,Tiptur,Tiptur Kasaba,Gowdanakatte,,TUMAKURU,Tiptur,Gowdanakatte,Inhabitant,TUMAKURU,BALUVANERALU,Gowdanakatte
611968,Tumkur District,Tiptur,Honnavalli,Kodagihalli,,TUMAKURU,Tiptur,Kodagihalli,Inhabitant,TUMAKURU,HALUKURIKE,Kodagihalli
611969,Tumkur District,Tiptur,Honnavalli,Halkurike Amruthmahal Kavalu,,TUMAKURU,Tiptur,Halkurike A.M.Kaval,Inhabitant,TUMAKURU,HALUKURIKE,Halkurike A.M.Kaval
611970,Tumkur District,Tiptur,Honnavalli,Doddakatte,,TUMAKURU,Tiptur,Doddikatte,Inhabitant,TUMAKURU,HALUKURIKE,Doddikatte
611971,Tumkur District,Tiptur,Honnavalli,Kenchamaranahalli,,TUMAKURU,Tiptur,Kenchamaranahalli,Inhabitant,TUMAKURU,MANAKIKERE,Kenchamaranahalli
611972,Tumkur District,Tiptur,Honnavalli,Adhinaikanahalli,,TUMAKURU,Tiptur,Adinayakanahalli,Inhabitant,TUMAKURU,MANAKIKERE,Adinayakanahalli
611973,Tumkur District,Tiptur,Honnavalli,Thimmarayanalli J.I.,,TUMAKURU,Tiptur,Thimmarayanahalli,Inhabitant,TUMAKURU,MANAKIKERE,Thimmarayanahalli
611974,Tumkur District,Tiptur,Honnavalli,Lakshmanapura,,TUMAKURU,Tiptur,Lakshmanapura,Inhabitant,TUMAKURU,MANAKIKERE,Lakshmanapura
611975,Tumkur District,Tiptur,Honnavalli,Bydarahalli,,TUMAKURU,Tiptur,Byadarahalli,Inhabitant,TUMAKURU,MANAKIKERE,Byadarahalli
611976,Tumkur District,Tiptur,Honnavalli,Halenahalli,,TUMAKURU,Tiptur,Halenahalli,Inhabitant,TUMAKURU,MANAKIKERE,Halenahalli
611977,Tumkur District,Tiptur,Honnavalli,Halkurike Amanikere,,TUMAKURU,Tiptur,Halkurke Amanikere,Inhabitant,TUMAKURU,HALUKURIKE,Halkurke Amanikere
611978,Tumkur District,Tiptur,Honnavalli,Halkurike,,TUMAKURU,Tiptur,Halkurke,Inhabitant,TUMAKURU,HALUKURIKE,Halkurke
611979,Tumkur District,Tiptur,Honnavalli,Shingenahalli,,TUMAKURU,Tiptur,Singenahalli,Inhabitant,,,
611980,Tumkur District,Tiptur,Honnavalli,Mayagondanahalli,,TUMAKURU,Tiptur,Mayagondanahalli,Inhabitant,TUMAKURU,HALUKURIKE,Mayagondanahalli
611981,Tumkur District,Tiptur,Honnavalli,Bommenahalli,,TUMAKURU,Tiptur,Bommenahalli,Inhabitant,TUMAKURU,BALUVANERALU,Bommenahalli
611982,Tumkur District,Tiptur,Honnavalli,Hosahalli,,TUMAKURU,Tiptur,Hosahalli,Inhabitant,TUMAKURU,BALUVANERALU,Hosahalli
611983,Tumkur District,Tiptur,Honnavalli,Baluvaneralu,,TUMAKURU,Tiptur,Baluvaneralu,Inhabitant,TUMAKURU,BALUVANERALU,Baluvaneralu
611984,Tumkur District,Tiptur,Honnavalli,Dasanakatte,,TUMAKURU,Tiptur,Dasanakatte,Inhabitant,TUMAKURU,BALUVANERALU,Dasanakatte
611985,Tumkur District,Tiptur,Honnavalli,Hullahalli,,TUMAKURU,Tiptur,Hulihalli,Inhabitant,TUMAKURU,BALUVANERALU,Hulihalli
611986,Tumkur District,Tiptur,Honnavalli,Anivala,,TUMAKURU,Tiptur,Anivala,Inhabitant,TUMAKURU,GYARAGATTA,Anivala
611987,Tumkur District,Tiptur,Honnavalli,Chikkahonnavalli,,TUMAKURU,Tiptur,Chikkahonnavalli,Inhabitant,TUMAKURU,GYARAGATTA,Chikkahonnavalli
611988,Tumkur District,Tiptur,Honnavalli,Suranahalli,,TUMAKURU,Tiptur,Sooranahalli,Inhabitant,TUMAKURU,GYARAGATTA,Sooranahalli
611989,Tumkur District,Tiptur,Honnavalli,Hanumanthapura,,TUMAKURU,Tiptur,Hanumanthapura,Inhabitant,TUMAKURU,GYARAGATTA,Hanumanthapura
611990,Tumkur District,Tiptur,Honnavalli,Chowdenahalli,,TUMAKURU,Tiptur,Chowdenahalli,Inhabitant,TUMAKURU,GYARAGATTA,Chowdenahalli
611991,Tumkur District,Tiptur,Honnavalli,Kodihalli,,TUMAKURU,Tiptur,Kodihalli,Inhabitant,TUMAKURU,GYARAGATTA,Kodihalli
611992,Tumkur District,Tiptur,Honnavalli,Gyaragatta,,TUMAKURU,Tiptur,Gyaraghatta,Inhabitant,TUMAKURU,GYARAGATTA,Gyaraghatta
611993,Tumkur District,Tiptur,Honnavalli,Ramanahalli,,TUMAKURU,Tiptur,Ramanahalli,Inhabitant,TUMAKURU,GYARAGATTA,Ramanahalli
611994,Tumkur District,Tiptur,Honnavalli,Kasaba Honnavalli,,TUMAKURU,Tiptur,Honnavalli,Inhabitant,TUMAKURU,HONNAVALLI,Honnavalli
611995,Tumkur District,Tiptur,Honnavalli,Halu Gowdanakatte,,TUMAKURU,Tiptur,Halugowdanakatte,Inhabitant,TUMAKURU,GUDIGONDANAHALLI (B.G. KAVAL),Halugowdanakatte
611996,Tumkur District,Tiptur,Honnavalli,Krishnapura,,TUMAKURU,Tiptur,Krishnapura,Inhabitant,TUMAKURU,HONNAVALLI,Krishnapura
611997,Tumkur District,Tiptur,Honnavalli,Bangavala,,TUMAKURU,Tiptur,Bagavala,Inhabitant,TUMAKURU,GUDIGONDANAHALLI (B.G. KAVAL),Bagavala
611998,Tumkur District,Tiptur,Honnavalli,Vittalapura,,TUMAKURU,Tiptur,Vittalapura,Inhabitant,TUMAKURU,GUDIGONDANAHALLI (B.G. KAVAL),Vittalapura
611999,Tumkur District,Tiptur,Honnavalli,Thammadihalli,,TUMAKURU,Tiptur,Thammadihalli,Inhabitant,TUMAKURU,SARTHAVALLI,Thammadihalli
612000,Tumkur District,Tiptur,Honnavalli,Patrehalli,,TUMAKURU,Tiptur,Patarehalli,Inhabitant,TUMAKURU,SARTHAVALLI,Patarehalli
612001,Tumkur District,Tiptur,Honnavalli,Nelagondanahalli,,TUMAKURU,Tiptur,Nelagondanahalli,Inhabitant,TUMAKURU,SARTHAVALLI,Nelagondanahalli
612002,Tumkur District,Tiptur,Honnavalli,Sattheramanahalli,,TUMAKURU,Tiptur,Satheramanahalli,Inhabitant,TUMAKURU,HALUKURIKE,Satheramanahalli
612003,Tumkur District,Tiptur,Honnavalli,Ghataginakere,,TUMAKURU,Tiptur,Ghatikinakere,Inhabitant,TUMAKURU,HALUKURIKE,Ghatikinakere
612004,Tumkur District,Tiptur,Honnavalli,Bairapura,,TUMAKURU,Tiptur,Byrapura,Inhabitant,TUMAKURU,HALUKURIKE,Byrapura
612005,Tumkur District,Tiptur,Honnavalli,Chowlihalli,,TUMAKURU,Tiptur,Chowlihalli,Inhabitant,TUMAKURU,SARTHAVALLI,Chowlihalli
612006,Tumkur District,Tiptur,Honnavalli,Manikikere,,TUMAKURU,Tiptur,Manakikere,Inhabitant,TUMAKURU,MANAKIKERE,Manakikere
612007,Tumkur District,Tiptur,Honnavalli,Huralihalli,,TUMAKURU,Tiptur,Hurulihalli,Inhabitant,TUMAKURU,MANAKIKERE,Hurulihalli
612008,Tumkur District,Tiptur,Honnavalli,Sarthahalli S.I.,,TUMAKURU,Tiptur,Sarathavalli,Inhabitant,TUMAKURU,SARTHAVALLI,Sarathavalli
612009,Tumkur District,Tiptur,Honnavalli,Paravagondanahalli,,TUMAKURU,Tiptur,Paruvagondanahalli,Inhabitant,TUMAKURU,SARTHAVALLI,Paruvagondanahalli
612010,Tumkur District,Tiptur,Kibbanahalli,Thimmalapura,,TUMAKURU,Tiptur,Thimmalapura,Inhabitant,TUMAKURU,GUDIGONDANAHALLI (B.G. KAVAL),Thimmalapura
612011,Tumkur District,Tiptur,Honnavalli,Harachanahalli,,TUMAKURU,Tiptur,Harachanahalli,Inhabitant,TUMAKURU,GUDIGONDANAHALLI (B.G. KAVAL),Harachanahalli
612012,Tumkur District,Tiptur,Honnavalli,Vasudevarahalli,,TUMAKURU,Tiptur,Vasudevarahalli,Inhabitant,TUMAKURU,GUDIGONDANAHALLI (B.G. KAVAL),Vasudevarahalli
612013,Tumkur District,Tiptur,Honnavalli,Aluru,,TUMAKURU,Tiptur,Alur,Inhabitant,TUMAKURU,SARTHAVALLI,Alur
612014,Tumkur District,Tiptur,Honnavalli,Harisamudra,,TUMAKURU,Tiptur,Harisamudra,Inhabitant,TUMAKURU,SARTHAVALLI,Harisamudra
612015,Tumkur District,Tiptur,Nonavinakere,Virupakshapura,,TUMAKURU,Tiptur,Virupakshipura,Inhabitant,TUMAKURU,SARTHAVALLI,Virupakshipura
612016,Tumkur District,Tiptur,Honnavalli,Kalkere,,TUMAKURU,Tiptur,Kalkere,Inhabitant,TUMAKURU,MANAKIKERE,Kalkere
612017,Tumkur District,Tiptur,Honnavalli,Meesethimmanahalli,,TUMAKURU,Tiptur,Meesethimmanahalli,Inhabitant,TUMAKURU,MANAKIKERE,Meesethimmanahalli
612018,Tumkur District,Tiptur,Honnavalli,Gedhlahalli,,TUMAKURU,Tiptur,Gedlahalli,Inhabitant,TUMAKURU,SARTHAVALLI,Gedlahalli
612019,Tumkur District,Tiptur,Honnavalli,Bairanaikanahalli,,TUMAKURU,Tiptur,Byranaikanahalli,Inhabitant,,,
612020,Tumkur District,Tiptur,Kibbanahalli,Annamallenahalli,,TUMAKURU,Tiptur,Annamallenahalli,Inhabitant,TUMAKURU,KARADI,Annamallenahalli
612021,Tumkur District,Tiptur,Kibbanahalli,Kagehalladha Kavalu,,TUMAKURU,Tiptur,Kagehallada Kaval,Inhabitant,TUMAKURU,KARADI,Kagehallada Kaval
612022,Tumkur District,Tiptur,Kibbanahalli,Chowdalapura Kavalu,,TUMAKURU,Tiptur,Chowdlapura,Inhabitant,TUMAKURU,BILIGERE,Chowdlapura
612023,Tumkur District,Tiptur,Kibbanahalli,Jakkanahalli,,TUMAKURU,Tiptur,Jakkanahalli,Inhabitant,TUMAKURU,BILIGERE,Jakkanahalli
612024,Tumkur District,Tiptur,Kibbanahalli,Siddanahalli,,TUMAKURU,Tiptur,Siddanahalli,Inhabitant,,,
612025,Tumkur District,Tiptur,Tiptur Kasaba,Thimlapura,,TUMAKURU,Tiptur,Thimmalapura,Inhabitant,TUMAKURU,BILIGERE,Thimmalapura
612026,Tumkur District,Tiptur,Kibbanahalli,Biligere,,TUMAKURU,Tiptur,Biligere,Inhabitant,TUMAKURU,BILIGERE,Biligere
612027,Tumkur District,Tiptur,Kibbanahalli,Kibbanahalli A.Kere,,TUMAKURU,Tiptur,Kibbanahalli Amanikere,Inhabitant,,,
612028,Tumkur District,Tiptur,Kibbanahalli,Hatna,,TUMAKURU,Tiptur,Hatna,Inhabitant,TUMAKURU,BILIGERE,Hatna
612029,Tumkur District,Tiptur,Kibbanahalli,Badhanekatte,,TUMAKURU,Tiptur,Badanekatte,Inhabitant,TUMAKURU,BILIGERE,Badanekatte
612030,Tumkur District,Tiptur,Kibbanahalli,Kamagondanahalli,,TUMAKURU,Tiptur,Kamagondanahalli,Inhabitant,TUMAKURU,HINDISKERE,Kamagondanahalli
612031,Tumkur District,Tiptur,Kibbanahalli,Rajathadripura,,TUMAKURU,Tiptur,Rajathadripura,Inhabitant,TUMAKURU,HINDISKERE,Rajathadripura
612032,Tumkur District,Tiptur,Kibbanahalli,Karekurchi,,TUMAKURU,Tiptur,Karekurchi (B),Inhabitant,TUMAKURU,HINDISKERE,Karekurchi (B)
612033,Tumkur District,Tiptur,Kibbanahalli,Yagachikatte,,TUMAKURU,Tiptur,Yagachikatti,Inhabitant,TUMAKURU,HINDISKERE,Yagachikatti
612034,Tumkur District,Tiptur,Kibbanahalli,Kallenahalli Kattekavalu,,TUMAKURU,Tiptur,Kallenahalli Kaval,Inhabitant,,,
612035,Tumkur District,Tiptur,Kibbanahalli,Beerasandra,,TUMAKURU,Tiptur,Beerasandra,Inhabitant,TUMAKURU,HINDISKERE,Beerasandra
612036,Tumkur District,Tiptur,Kibbanahalli,Kattehalli,,TUMAKURU,Tiptur,Katigenahalli,Inhabitant,TUMAKURU,HINDISKERE,Katigenahalli
612037,Tumkur District,Tiptur,Kibbanahalli,Hindasakere,,TUMAKURU,Tiptur,Hindiskere,Inhabitant,TUMAKURU,HINDISKERE,Hindiskere
612038,Tumkur District,Tiptur,Kibbanahalli,Kasaba Kibbanahalli,,TUMAKURU,Tiptur,Kibbanahalli,Inhabitant,TUMAKURU,BILIGERE,Kibbanahalli
612039,Tumkur District,Tiptur,Kibbanahalli,Kundhuru,,TUMAKURU,Tiptur,Kundur,Inhabitant,TUMAKURU,HINDISKERE,Kundur
612040,Tumkur District,Tiptur,Kibbanahalli,Gadabanahalli,,TUMAKURU,Tiptur,Gadabanahalli,Inhabitant,TUMAKURU,BILIGERE,Gadabanahalli
612041,Tumkur District,Tiptur,Kibbanahalli,Aralaguppe,,TUMAKURU,Tiptur,Aralaguppe,Inhabitant,TUMAKURU,ARALUGUPPE,Aralaguppe
612042,Tumkur District,Tiptur,Kibbanahalli,Madhlihalli,,TUMAKURU,Tiptur,Madlehalli,Inhabitant,TUMAKURU,ARALUGUPPE,Madlehalli
612043,Tumkur District,Tiptur,Kibbanahalli,Mallenahalli,,TUMAKURU,Tiptur,Mallenahalli,Inhabitant,TUMAKURU,ARALUGUPPE,Mallenahalli
612044,Tumkur District,Tiptur,Kibbanahalli,Byrapura,,TUMAKURU,Tiptur,Byrapura,Inhabitant,TUMAKURU,ARALUGUPPE,Byrapura
612045,Tumkur District,Tiptur,Kibbanahalli,Shettyhalli,,TUMAKURU,Tiptur,Shettihalli,Inhabitant,TUMAKURU,KARADI,Shettihalli
612046,Tumkur District,Tiptur,Kibbanahalli,Sidlehalli,,TUMAKURU,Tiptur,Sidlehalli,Inhabitant,TUMAKURU,KARADI,Sidlehalli
612047,Tumkur District,Tiptur,Kibbanahalli,Nyakenahalli,,TUMAKURU,Tiptur,Nyakenahalli,Inhabitant,TUMAKURU,KARADI,Nyakenahalli
612048,Tumkur District,Tiptur,Kibbanahalli,Ramenahalli,,TUMAKURU,Tiptur,Ramenahalli,Inhabitant,TUMAKURU,KARADI,Ramenahalli
612049,Tumkur District,Tiptur,Kibbanahalli,Karadi,,TUMAKURU,Tiptur,Karadi,Inhabitant,TUMAKURU,KARADI,Karadi
612050,Tumkur District,Tiptur,Kibbanahalli,Mallipatna,,TUMAKURU,Tiptur,Mallipatna,Inhabitant,TUMAKURU,KARADI,Mallipatna
612051,Tumkur District,Tiptur,Kibbanahalli,Kattigenahalli,,TUMAKURU,Tiptur,Kattehalli,Inhabitant,TUMAKURU,KUPPALLU,Kattehalli
612052,Tumkur District,Tiptur,Kibbanahalli,Kondligatta,,TUMAKURU,Tiptur,Kondlighatta,Inhabitant,TUMAKURU,KUPPALLU,Kondlighatta
612053,Tumkur District,Tiptur,Kibbanahalli,Kuppalu,,TUMAKURU,Tiptur,Kuppalu,Inhabitant,TUMAKURU,KUPPALLU,Kuppalu
612054,Tumkur District,Tiptur,Kibbanahalli,Ballekatte,,TUMAKURU,Tiptur,Ballekatte,Inhabitant,TUMAKURU,KUPPALLU,Ballekatte
612055,Tumkur District,Tiptur,Kibbanahalli,Uppinahalli,,TUMAKURU,Tiptur,Uppinahalli,Inhabitant,TUMAKURU,KUPPALLU,Uppinahalli
612056,Tumkur District,Tiptur,Kibbanahalli,Kadashettyhalli,,TUMAKURU,Tiptur,Kadushettihalli,Inhabitant,TUMAKURU,KUPPALLU,Kadushettihalli
612057,Tumkur District,Tiptur,Kibbanahalli,Shivapura,,TUMAKURU,Tiptur,Shivapura,Inhabitant,TUMAKURU,KUPPALLU,Shivapura
612058,Tumkur District,Tiptur,Kibbanahalli,Karadalu,,TUMAKURU,Tiptur,Karadalu,Inhabitant,TUMAKURU,KUPPALLU,Karadalu
612059,Tumkur District,Tiptur,Kibbanahalli,Ginakikere,,TUMAKURU,Tiptur,Ginikikere,Inhabitant,TUMAKURU,KUPPALLU,Ginikikere
612060,Tumkur District,Tiptur,Kibbanahalli,Kallashettyhalli( in census& Bhoomi  Kallushettihalli),,TUMAKURU,Tiptur,Kallushettihalli,Inhabitant,TUMAKURU,ARALUGUPPE,Kallushettihalli
612061,Tumkur District,Tiptur,Kibbanahalli,Veeranakallu Kavalu,,TUMAKURU,Tiptur,Eranakall Kaval,Inhabitant,TUMAKURU,ARALUGUPPE,Eranakall Kaval
612062,Tumkur District,Tiptur,Kibbanahalli,Ayarahalli,,TUMAKURU,Tiptur,Ayarahalli,Inhabitant,TUMAKURU,ARALUGUPPE,Ayarahalli
612063,Tumkur District,Tiptur,Kibbanahalli,Kotagehalli,,TUMAKURU,Tiptur,Kotigehalli,Inhabitant,TUMAKURU,KUPPALLU,Kotigehalli
612064,Tumkur District,Tiptur,Tiptur Kasaba,Konehalli,,TUMAKURU,Tiptur,Konehalli,Inhabitant,TUMAKURU,MATHIHALLI,Konehalli
612065,Tumkur District,Tiptur,Tiptur Kasaba,Bidharammanagudi Kavalu,,TUMAKURU,Tiptur,Bidarammanagudi Kaval,Inhabitant,TUMAKURU,GYARAGATTA,Bidarammanagudi Kaval
612066,Tumkur District,Tiptur,Tiptur Kasaba,K.Lakkihalli,,TUMAKURU,Tiptur,K.Lakkihalli,Inhabitant,TUMAKURU,GYARAGATTA,K.Lakkihalli
612067,Tumkur District,Tiptur,Tiptur Kasaba,Nagathihalli,,TUMAKURU,Tiptur,Nagathihalli,Inhabitant,TUMAKURU,GUDIGONDANAHALLI (B.G. KAVAL),Nagathihalli
612068,Tumkur District,Tiptur,Nonavinakere,Maragondanahalli,,TUMAKURU,Tiptur,Maragondanahalli,Inhabitant,TUMAKURU,GUDIGONDANAHALLI (B.G. KAVAL),Maragondanahalli
612069,Tumkur District,Tiptur,Tiptur Kasaba,Gudigondanahalli,,TUMAKURU,Tiptur,Gudigondanahalli,Inhabitant,TUMAKURU,GUDIGONDANAHALLI (B.G. KAVAL),Gudigondanahalli
612070,Tumkur District,Tiptur,Tiptur Kasaba,Bommalapura,,TUMAKURU,Tiptur,Bommalapura,Inhabitant,TUMAKURU,GUDIGONDANAHALLI (B.G. KAVAL),Bommalapura
612071,Tumkur District,Tiptur,Nonavinakere,Madhihalli,,TUMAKURU,Tiptur,Madihalli,Inhabitant,TUMAKURU,MATHIHALLI,Madihalli
612072,Tumkur District,Tiptur,Tiptur Kasaba,Kanchagatta,ULB,TUMAKURU,Tiptur,Kanchaghatta,Inhabitant,TUMAKURU,MATHIHALLI,Kanchaghatta
612073,Tumkur District,Tiptur,Tiptur Kasaba,Annapura,ULB,TUMAKURU,Tiptur,Annapura,Inhabitant,TUMAKURU,HUCHHAGONDANAHALLI,Annapura
612074,Tumkur District,Tiptur,Tiptur Kasaba,Halepalya,ULB,TUMAKURU,Tiptur,Halepalya,Inhabitant,TUMAKURU,HUCHHAGONDANAHALLI,Halepalya
612075,Tumkur District,Tiptur,Tiptur Kasaba,Edenahalli,ULB,TUMAKURU,Tiptur,Edenahalli,Inhabitant,TUMAKURU,HUCHHAGONDANAHALLI,Edenahalli
612076,Tumkur District,Tiptur,Nonavinakere,Ramashettyhalli,,TUMAKURU,Tiptur,Ramasettyhalli,Inhabitant,TUMAKURU,HUCHHAGONDANAHALLI,Ramasettyhalli
612077,Tumkur District,Tiptur,Tiptur Kasaba,Doddamarappanahalli,,TUMAKURU,Tiptur,Doddamarapanahalli,Inhabitant,TUMAKURU,HUCHHAGONDANAHALLI,Doddamarapanahalli
612078,Tumkur District,Tiptur,Tiptur Kasaba,Chikkamarappanahalli,,TUMAKURU,Tiptur,Chikkamarapanahalli,Inhabitant,TUMAKURU,HUCHHAGONDANAHALLI,Chikkamarapanahalli
612079,Tumkur District,Tiptur,Tiptur Kasaba,Eralagere,,TUMAKURU,Tiptur,Eralagere,Inhabitant,TUMAKURU,HUCHHAGONDANAHALLI,Eralagere
612080,Tumkur District,Tiptur,Tiptur Kasaba,Bennaikanahalli,,TUMAKURU,Tiptur,Bennaikanahalli,Inhabitant,TUMAKURU,HUCHHAGONDANAHALLI,Bennaikanahalli
612081,Tumkur District,Tiptur,Tiptur Kasaba,Bommenahalli,,TUMAKURU,Tiptur,Bommenahalli,Inhabitant,TUMAKURU,KARADI,Bommenahalli
612082,Tumkur District,Tiptur,Tiptur Kasaba,Peddihalli,,TUMAKURU,Tiptur,Peddihalli,Inhabitant,TUMAKURU,KARADI,Peddihalli
612083,Tumkur District,Tiptur,Tiptur Kasaba,Kotanaikanahalli,,TUMAKURU,Tiptur,Kotanaikanahalli,Inhabitant,TUMAKURU,HUCHHAGONDANAHALLI,Kotanaikanahalli
612084,Tumkur District,Tiptur,Tiptur Kasaba,Hucchagondanahalli,,TUMAKURU,Tiptur,Huchagondanahalli,Inhabitant,TUMAKURU,HUCHHAGONDANAHALLI,Huchagondanahalli
612085,Tumkur District,Tiptur,Tiptur Kasaba,Kasaba Tiptur,ULB,TUMAKURU,Tiptur,Tiptur [Rural],Inhabitant,TUMAKURU,HUCHHAGONDANAHALLI,Tiptur [Rural]
612086,Tumkur District,Tiptur,Tiptur Kasaba,Koppa,,TUMAKURU,Tiptur,Koppa,Inhabitant,TUMAKURU,ECHANURU,Koppa
612087,Tumkur District,Tiptur,Tiptur Kasaba,Hindaskere,,TUMAKURU,Tiptur,Hindiskere,Inhabitant,TUMAKURU,HUCHHAGONDANAHALLI,Hindiskere
612088,Tumkur District,Tiptur,Tiptur Kasaba,Shantanahalli,,TUMAKURU,Tiptur,Shanthanahalli,Inhabitant,TUMAKURU,ECHANURU,Shanthanahalli
612089,Tumkur District,Tiptur,Nonavinakere,Kodihalli,,TUMAKURU,Tiptur,Kodihalli,Inhabitant,TUMAKURU,ECHANURU,Kodihalli
612090,Tumkur District,Tiptur,Tiptur Kasaba,Echanuru Kavalu,,TUMAKURU,Tiptur,Eachanur Kaval,Inhabitant,TUMAKURU,ECHANURU,Eachanur Kaval
612091,Tumkur District,Tiptur,Tiptur Kasaba,Echanuru,,TUMAKURU,Tiptur,Eachanur,Inhabitant,TUMAKURU,ECHANURU,Eachanur
612092,Tumkur District,Tiptur,Tiptur Kasaba,Hullukatte,,TUMAKURU,Tiptur,Hullukatte,Inhabitant,TUMAKURU,ECHANURU,Hullukatte
612093,Tumkur District,Tiptur,Tiptur Kasaba,Goragondanahalli,ULB,TUMAKURU,Tiptur,Goragondanahalli,Inhabitant,TUMAKURU,ECHANURU,Goragondanahalli
612094,Tumkur District,Tiptur,Tiptur Kasaba,Havenahalli J.I.,,TUMAKURU,Tiptur,Havenahalli,Inhabitant,TUMAKURU,RANGAPURA,Havenahalli
612095,Tumkur District,Tiptur,Tiptur Kasaba,Hosahalli,,TUMAKURU,Tiptur,Hosahalli,Inhabitant,TUMAKURU,RANGAPURA,Hosahalli
612096,Tumkur District,Tiptur,Tiptur Kasaba,Anagondanahalli,,TUMAKURU,Tiptur,Anagondanahalli,Inhabitant,TUMAKURU,RANGAPURA,Anagondanahalli
612097,Tumkur District,Tiptur,Tiptur Kasaba,Maranagere,ULB,TUMAKURU,Tiptur,Maranagere,Inhabitant,TUMAKURU,MATHIHALLI,Maranagere
